Module	Titre	Node URL	PDF URL	Date
Ophtalmo R2C	ITEM-R2C 082 - OVCR - Occlusion de la Veine Centrale de la Rétine	https://www.s-ecn.com/node/26406	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2082%20-%20OVCR%20-V2.pdf	2023-01-04
Ophtalmo R2C	ITEM-R2C 083 - INFECTIONS ET INFLAMMATIONS OCULAIRES	https://www.s-ecn.com/node/26008	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2083%20-%20INFECTIONS%20ET%20INFLAMMATIONS%20OCULAIRES%20-V2.pdf	2023-01-04
Ophtalmo R2C	ITEM-R2C 084 - GLAUCOMES	https://www.s-ecn.com/node/26009	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2084%20-%20GLAUCOMES%20-V2.pdf	2023-01-04
Ophtalmo R2C	ITEM-R2C 085 - ANOMALIES DE LA RÉFRACTION	https://www.s-ecn.com/node/26007	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2085%20-%20ANOMALIES%20DE%20LA%20R%C3%89FRACTION%20-V2.pdf	2023-01-04
Ophtalmo R2C	ITEM-R2C 086 - PATHOLOGIE DES PAUPIÈRES	https://www.s-ecn.com/node/26003	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2086%20-%20PATHOLOGIE%20DES%20PAUPI%C3%88RES%20-V2.pdf	2023-01-04
Ophtalmo R2C	ITEM-R2C 102 - DIPLOPIE	https://www.s-ecn.com/node/26441	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20102%20-%20DIPLOPIE%20-V2.pdf	2023-01-04
Ophtalmo R2C	ITEM-R2C 201 - PRÉLÈVEMENT ET GREFFE DE CORNÉE	https://www.s-ecn.com/node/26408	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20201%20-%20PR%C3%89L%C3%88VEMENT%20ET%20GREFFE%20DE%20CORN%C3%89E%20-V2.pdf	2023-01-05
Ophtalmo R2C	ITEM-R2C 224 - RÉTINOPATHIE HYPERTENSIVE	https://www.s-ecn.com/node/26404	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20224%20-%20R%C3%89TINOPATHIE%20HYPERTENSIVE%20-V2.pdf	2023-01-05
Ophtalmo R2C	ITEM-R2C 242 - ORBITOPATHIE DYSTHYROÏDIENNE	https://www.s-ecn.com/node/26439	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20242%20-%20ORBITOPATHIE%20DYSTHYRO%C3%8FDIENNE%20-V2.pdf	2023-01-04
Ophtalmo R2C	ITEM-R2C 247 - RÉTINOPATHIE DIABÉTIQUE	https://www.s-ecn.com/node/26004	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20247%20-%20R%C3%89TINOPATHIE%20DIAB%C3%89TIQUE%20-V2.pdf	2023-01-05
ORL - Maxillofacial	Item 046 : Anomalies maxillo-faciales et bucco-dentaires	https://www.s-ecn.com/node/21415	https://www.s-ecn.com/sites/default/files/ITEM%2046%20-%20ANOMALIE%20MAXILLOFACIALE%20BUCCODENTAIRE_V2_0.pdf	2020-07-06
ORL - Maxillofacial	Item 085 : Epistaxis	https://www.s-ecn.com/node/21401	https://www.s-ecn.com/sites/default/files/ITEM%2085%20-%20EPISTAXIS_V3_0.pdf	2020-11-06
ORL - Maxillofacial	Item 086 : Trouble aigu de la parole - Dysphonie	https://www.s-ecn.com/node/21402	https://www.s-ecn.com/sites/default/files/ITEM%2086%20-%20DYSPHONIE_V3.pdf	2020-07-17
ORL - Maxillofacial	Item 087 : Altération de la fonction auditive	https://www.s-ecn.com/node/21403	https://www.s-ecn.com/sites/default/files/ITEM%2087%20-%20ALTERATION%20FONCTION%20AUDITIVE_V3_0.pdf	2021-05-17
ORL - Maxillofacial	Item 088 : Pathologie des glandes salivaires	https://www.s-ecn.com/node/21416	https://www.s-ecn.com/sites/default/files/ITEM%2088%C2%A0-%20GLANDES%20SALIVAIRES.pdf	2017-10-03
ORL - Maxillofacial	Item 097 : Douleur buccale	https://www.s-ecn.com/node/21417	https://www.s-ecn.com/sites/default/files/ITEM%2097%C2%A0-%20DOULEUR%20BUCCALE.pdf	2017-10-03
ORL - Maxillofacial	Item 099 : Paralysie faciale	https://www.s-ecn.com/node/21404	https://www.s-ecn.com/sites/default/files/ITEM%2099%C2%A0-%20PARALYSIE%20FACIALE_V2.pdf	2019-04-04
ORL - Maxillofacial	Item 101 : Vertige	https://www.s-ecn.com/node/21405	https://www.s-ecn.com/sites/default/files/ITEM%20101%C2%A0-%20VERTIGE_V2_0.pdf	2019-11-05
ORL - Maxillofacial	Item 115 : Handicap auditif	https://www.s-ecn.com/node/21406	https://www.s-ecn.com/sites/default/files/ITEM%20115%C2%A0-%20HANDICAP%20AUDITIF_V2.pdf	2019-01-09
ORL - Maxillofacial	Item 127 : Presbyacousie	https://www.s-ecn.com/node/21407	https://www.s-ecn.com/sites/default/files/ITEM%20127%20-%20PRESBYACOUSIE_V2.pdf	2019-01-09
ORL - Maxillofacial	Item 145 : Infections naso-sinusiennes	https://www.s-ecn.com/node/21408	https://www.s-ecn.com/sites/default/files/ITEM%20145%20-%20INFECTION%20NASOSINUSIENNE_V2.pdf	2019-04-04
ORL - Maxillofacial	Item 146 : Angines et rhinopharyngites	https://www.s-ecn.com/node/21409	https://www.s-ecn.com/sites/default/files/ITEM%20146%C2%A0-%20ANGINE%20-%20RHINOPHARYNGITE_V2.pdf	2019-01-21
ORL - Maxillofacial	Item 147 : Otites infectieuses	https://www.s-ecn.com/node/21410	https://www.s-ecn.com/sites/default/files/ITEM%20147%20-%20OTITE_V3.pdf	2020-11-06
ORL - Maxillofacial	Item 199 : Dyspnée laryngée	https://www.s-ecn.com/node/21411	https://www.s-ecn.com/sites/default/files/ITEM%20199%20-%20DYSPNEE%20LARYNGEE_V2.pdf	2019-04-04
ORL - Maxillofacial	Item 270 : Dysphagie oro-pharyngée	https://www.s-ecn.com/node/21412	https://www.s-ecn.com/sites/default/files/ITEM%20270%20-%20DYSPHAGIE_V3_0.pdf	2020-10-20
ORL - Maxillofacial	Item 295 : Tumeurs de la cavité buccale, naso-sinusiennes, du cavum, et des voies aérodigestives supérieures	https://www.s-ecn.com/node/21413	https://www.s-ecn.com/sites/default/files/ITEM%20295%20-%20TUMEUR%20ORL_V2.pdf	2019-04-04
ORL - Maxillofacial	Item 304 : Tumeur maxillo-mandibulaire	https://www.s-ecn.com/node/21418	https://www.s-ecn.com/sites/default/files/ITEM%20304%C2%A0-%20TUMEUR%20MAXILLOMANDIBULAIRE.pdf	2017-10-03
ORL - Maxillofacial	Item 330 : Traumatologie maxillo-faciale	https://www.s-ecn.com/node/21419	https://www.s-ecn.com/sites/default/files/ITEM%20330%C2%A0-%20TRAUMA%20MAXILLOFACIAL.pdf	2017-10-03
ORL - Maxillofacial	Item 344 : Infection dentaire	https://www.s-ecn.com/node/21420	https://www.s-ecn.com/sites/default/files/ITEM%20344%20-%20INFECTION%20DENTAIRE_V2.pdf	2020-12-14
ORL - Maxillofacial	Item 354 : Corps étranger des voies aéro-digestives supérieures	https://www.s-ecn.com/node/21414	https://www.s-ecn.com/sites/default/files/ITEM%20354%20-%20CORPS%20ETRANGER%20VADS_V3.pdf	2020-07-16
ORL - Maxillofacial R2C	ITEM-R2C 047 - ANOMALIES MAXILLO-FACIALES ET BUCCO-DENTAIRES	https://www.s-ecn.com/node/26294	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2047%20-%20ANOMALIES%20MAXILLO-FACIALES%20ET%20BUCCO-DENTAIRES.pdf	2025-06-18
ORL - Maxillofacial R2C	ITEM-R2C 087 - EPISTAXIS	https://www.s-ecn.com/node/26484	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2087%20-%20EPISTAXIS.pdf	2023-05-23
ORL - Maxillofacial R2C	ITEM-R2C 088 - TROUBLE DE LA PAROLE - DYSPHONIE	https://www.s-ecn.com/node/26463	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2088%20-%20TROUBLE%20DE%20LA%20PAROLE%20-%20DYSPHONIE%20-V2.pdf	2023-05-23
ORL - Maxillofacial R2C	ITEM-R2C 089 - ALTÉRATION DE LA FONCTION AUDITIVE	https://www.s-ecn.com/node/26295	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2089%20-%20ALT%C3%89RATION%20DE%20LA%20FONCTION%20AUDITIVE%20-V2.pdf	2023-05-23
ORL - Maxillofacial R2C	ITEM-R2C 090 - PATHOLOGIE DES GLANDES SALIVAIRES	https://www.s-ecn.com/node/26296	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2090%20-%20PATHOLOGIE%20DES%20GLANDES%20SALIVAIRES.pdf	2025-06-18
ORL - Maxillofacial R2C	ITEM-R2C 099 - MIGRAINE - NEVRALGIE DU TRIJUMEAU ET ALGIES DE LA FACE	https://www.s-ecn.com/node/26289	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2099%20-%20MIGRAINE%20-%20NEVRALGIE%20DU%20TRIJUMEAU%20ET%20ALGIES%20DE%20LA%20FACE.pdf	2025-06-18
ORL - Maxillofacial R2C	ITEM-R2C 103 - VERTIGE	https://www.s-ecn.com/node/26464	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20103%20-%20VERTIGE%20-V2.pdf	2023-05-23
ORL - Maxillofacial R2C	ITEM-R2C 148 - INFECTIONS NASO-SINUSIENNES DE L’ADULTE ET DE L’ENFANT	https://www.s-ecn.com/node/26281	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20148%20-%20INFECTION%20NASO-SINUSIENNE%20DE%20L%E2%80%99ENFANT.pdf	2025-06-18
ORL - Maxillofacial R2C	ITEM-R2C 149 - ANGINES DE L’ADULTE ET DE L‘ENFANT	https://www.s-ecn.com/node/26485	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20149%20-%20ANGINES%20DE%20L%E2%80%99ADULTE%20ET%20DE%20L%E2%80%98ENFANT.pdf	2024-01-08
ORL - Maxillofacial R2C	ITEM-R2C 150 - OTITES INFECTIEUSES DE L’ADULTE ET DE L’ENFANT	https://www.s-ecn.com/node/26486	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20150%20-%20OTITES%20INFECTIEUSES%20DE%20L%E2%80%99ADULTE%20ET%20DE%20L%E2%80%99ENFANT.pdf	2023-05-25
ORL - Maxillofacial R2C	ITEM-R2C 155 - INFECTIONS CUTANÉO-MUQUEUSES	https://www.s-ecn.com/node/26636	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20155%20-%20INFECTIONS%20CUTANEOMUQUEUSES%20ET%20DES%20PHANERES.pdf	2025-06-18
ORL - Maxillofacial R2C	ITEM-R2C 298 - TUMEURS DE LA CAVITÉ BUCCALE, NASO-SINUSIENNE, DU CAVUM ET DES VOIES AÉRODIGESTIVES SUPÉRIEURES	https://www.s-ecn.com/node/26635	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20298%20-%20TUMEURS%20DE%20LA%20CAVITE%20BUCCALE%20NASO-SINUSIENNE%20DU%20CAVUM%20ET%20DES%20VOIES%20AERODIGESTIVES%20SUPERIEURES.pdf	2025-06-19
ORL - Maxillofacial R2C	ITEM-R2C 307 - TUMEUR OSSEUSE	https://www.s-ecn.com/node/26284	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20307%20-%20TUMEUR%20OSSEUSE.pdf	2025-06-18
ORL - Maxillofacial R2C	ITEM-R2C 335 - TRAUMATISME ET BRÛLURE OCULAIRE	https://www.s-ecn.com/node/26633	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20335%20-%20TRAUMATISME%20ET%20BRULURE%20OCULAIRE.pdf	2025-06-18
ORL - Maxillofacial R2C	ITEM-R2C 335 - TRAUMATISME MAXILLO-FACIAL ET OCULAIRE	https://www.s-ecn.com/node/26632	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20335%20-%20TRAUMATISME%20MAXILLO-FACIAL%20ET%20OCULAIRE.pdf	2025-06-19
ORL - Maxillofacial R2C	ITEM-R2C 359 - CORPS ÉTRANGER DES VADS	https://www.s-ecn.com/node/26282	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20359%20(ex-354)%20-%20CORPS%20%C3%89TRANGER%20DES%20VADS.pdf	2022-02-10
ORL - Maxillofacial R2C	ITEM-R2C 359 - DÉTRESSE ET INSUFFISANCE RESPIRATOIRE AIGUË - CORPS ÉTRANGERS DES VADS (ORL)	https://www.s-ecn.com/node/26491	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20359%20-%20D%C3%89TRESSE%20ET%20INSUFFISANCE%20RESPIRATOIRE%20AIGU%C3%8B%20-%20CORPS%20%C3%89TRANGERS%20DES%20VADS.pdf	2023-07-10
Orthopédie	Item 329 : Cicatrisation	https://www.s-ecn.com/node/21323	https://www.s-ecn.com/sites/default/files/ITEM%20329%C2%A0-%20CICATRISATION.pdf	2017-10-03
Orthopédie	Item 329 : Plaies de la main et des parties molles	https://www.s-ecn.com/node/21324	https://www.s-ecn.com/sites/default/files/ITEM%20329%C2%A0-%20PLAIE%20MAIN%20ET%20PARTIES%20MOLLES_V3.pdf	2020-11-05
Orthopédie	Item 344 : Infection aiguë des parties molles	https://www.s-ecn.com/node/21325	https://www.s-ecn.com/sites/default/files/ITEM%20344%20-%20INFECTION%20PARTIES%20MOLLES_V3.pdf	2020-12-14
Orthopédie	Item 357 : Lésion ligamentaire et péri-articulaire du genou	https://www.s-ecn.com/node/21328	https://www.s-ecn.com/sites/default/files/ITEM%20357%C2%A0-%20LESION%20PERIARTICULAIRE%20GENOU_0.pdf	2019-03-20
Orthopédie	Item 357 : Lésion péri-articulaire de l'épaule	https://www.s-ecn.com/node/21327	https://www.s-ecn.com/sites/default/files/ITEM%20357%C2%A0-%20LESION%20PERIARTICULAIRE%20EPAULE.pdf	2017-10-03
Orthopédie	Item 357 : Lésion péri-articulaire de la cheville	https://www.s-ecn.com/node/21326	https://www.s-ecn.com/sites/default/files/ITEM%20357%C2%A0-%20LESION%20PERIARTICULAIRE%20CHEVILLE.pdf	2017-10-03
Orthopédie	Item 358 : Prothèses et ostéosynthèses	https://www.s-ecn.com/node/21329	https://www.s-ecn.com/sites/default/files/ITEM%20358%20-%20PROTHESE-OSTEOSYNTHESE_V2_0.pdf	2020-06-04
Orthopédie	Item 359 : Fractures du membre inférieur de l'adulte	https://www.s-ecn.com/node/21330	https://www.s-ecn.com/sites/default/files/ITEM%20359%C2%A0-%20FRACTURE%20MI_V2.pdf	2017-10-06
Orthopédie	Item 359 : Fractures du membre supérieur de l'adulte	https://www.s-ecn.com/node/21331	https://www.s-ecn.com/sites/default/files/ITEM%20359%C2%A0-%20FRACTURE%20MS.pdf	2017-10-03
Orthopédie	Item 359 : Traumatisme de l'épaule	https://www.s-ecn.com/node/21332	https://www.s-ecn.com/sites/default/files/ITEM%20359%C2%A0-%20TRAUMATISME%20DE%20LEPAULE.pdf	2017-10-27
Orthopédie	Item 361 : Surveillance d’un malade sous plâtre	https://www.s-ecn.com/node/21334	https://www.s-ecn.com/sites/default/files/ITEM%20361%20-%20SURVEILLANCE%20PLATRE_V3.pdf	2020-11-06
Orthopédie R2C	ITEM 334 - POLYTRAUMATIMSE	https://www.s-ecn.com/node/26995	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20334%20-%20POLYTRAUMATISME.pdf	2025-06-11
Orthopédie R2C	ITEM 334 - TRAUMATISME DU RACHIS	https://www.s-ecn.com/node/26996	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20334%20-%20TRAUMATISME%20DU%20RACHIS.pdf	2025-06-11
Orthopédie R2C	ITEM-R2C 047 - SUIVI D’UN NOURRISSON, D’UN ENFANT ET D’UN ADOLESCENT NORMAL. DEPISTAGE DES ANOMALIES ORTHOPEDIQUES	https://www.s-ecn.com/node/26891	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2047%20-%20SUIVI%20D%E2%80%99UN%20NOURRISSON%2C%20D%E2%80%99UN%20ENFANT%20ET%20D%E2%80%99UN%20ADOLESCENT%20NORMAL.%20DEPISTAGE%20DES%20ANOMALIES%20ORTHOPEDIQUES.pdf	2025-03-12
Orthopédie R2C	ITEM-R2C 054 - BOITERIE DE L’ENFANT	https://www.s-ecn.com/node/26410	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2054%20-%20BOITERIE%20DE%20L%E2%80%99ENFANT%20relue%20VM.pdf	2025-03-12
Orthopédie R2C	ITEM-R2C 093 - COMPRESSION MÉDULLAIRE NON TRAUMATIQUE (Orthopédie)	https://www.s-ecn.com/node/26411	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2093%20-%20COMPRESSION%20ME%CC%81DULLAIRE%20NON%20TRAUMATIQUE%20relue%20VM_0.pdf	2025-03-12
Orthopédie R2C	ITEM-R2C 094 - RACHIALGIE (Orthopédie)	https://www.s-ecn.com/node/26412	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2094%20-%20RACHIALGIE%20(Orthope%CC%81die)%20relue%20VM.pdf	2025-03-12
Orthopédie R2C	ITEM-R2C 095 - RADICULALGIE – SYNDROME CANALAIRE (Orthopédie)	https://www.s-ecn.com/node/26413	https://www.s-ecn.com/sites/default/files/ITEM-R2C%2095%20-%20RADICULALGIE%20%E2%80%93%20SYNDROME%20CANALAIRE%20(Orthope%CC%81die)%20relue%20VM.pdf	2025-03-12
Orthopédie R2C	ITEM-R2C 156 - INFECTION OSTEO-ARTICULAIRE	https://www.s-ecn.com/node/26892	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20156%20-%20INFECTION%20OSTEi%CC%80O-ARTICULAIRE-%20relue%20VM%20(1).pdf	2025-03-25
Orthopédie R2C	ITEM-R2C 199 - SYNDROME DOULOUREUX RÉGIONAL COMPLEXE (Orthopédie)	https://www.s-ecn.com/node/26415	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20199%20-%20SYNDROME%20DOULOUREUX%20RE%CC%81GIONAL%20COMPLEXE%20relue%20VM_0.pdf	2025-03-25
Orthopédie R2C	ITEM-R2C 200 - ARTHRALGIE – ÉPANCHEMENT ARTICULAIRE – ARTHRITE (Orthopédie)	https://www.s-ecn.com/node/26416	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20200%20-%20ARTHRALGIE%20%E2%80%93%20E%CC%81PANCHEMENT%20ARTICULAIRE%20%E2%80%93%20ARTHRITE%20relue%20VM.pdf	2025-03-12
Orthopédie R2C	ITEM-R2C 307 - TUMEUR OSSEUSE (Orthopédie)	https://www.s-ecn.com/node/26417	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20307%20-%20TUMEUR%20OSSEUSE%20relue%20VM.pdf	2025-03-12
Orthopédie R2C	ITEM-R2C 334 - BRÛLURES (Orthopédie)	https://www.s-ecn.com/node/26419	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20334%20-%20BRU%CC%82LURES%20(Orthope%CC%81die)%20relue%20VM.pdf	2025-03-12
Orthopédie R2C	ITEM-R2C 334 - TRAUMATISME THORACIQUE	https://www.s-ecn.com/node/26997	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20334%20-%20TRAUMATISMES%20THORACIQUE%20ABDOPELVIEN%20ET%20DES%20MEMBRES%20MIR.pdf	2025-06-11
Orthopédie R2C	ITEM-R2C 334 - TRAUMATISMES DES MEMBRES	https://www.s-ecn.com/node/26998	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20334%C2%A0-%20TRAUMATISMES%20DE%20MEMBRE.pdf	2025-06-11
Orthopédie R2C	ITEM-R2C 349 - INFECTION AIGUË DES PARTIES MOLLES	https://www.s-ecn.com/node/26420	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20349%20-%20INFECTION%20AIGUE%CC%88%20DES%20PARTIES%20MOLLES%20relue%20VM.pdf	2025-03-12
Orthopédie R2C	ITEM-R2C 361 - LÉSION LIGAMENTAIRE ET PÉRI-ARTICULAIRE DU GENOU	https://www.s-ecn.com/node/26423	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20361%20-%20L%C3%89SION%20LIGAMENTAIRE%20ET%20P%C3%89RI-ARTICULAIRE%20DU%20GENOU_0.pdf	2022-09-07
Orthopédie R2C	ITEM-R2C 361 - LÉSION PÉRI-ARTICULAIRE DE LA CHEVILLE	https://www.s-ecn.com/node/26421	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20361%20-%20L%C3%89SION%20P%C3%89RI-ARTICULAIRE%20DE%20LA%20CHEVILLE_0.pdf	2022-09-07
Orthopédie R2C	ITEM-R2C 361 - TENDINOPATHIE – BURSOPATHIE - ENTHÉSOPATHIE	https://www.s-ecn.com/node/26424	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20361%20-%20TENDINOPATHIE%20%E2%80%93%20BURSOPATHIE%20-%20ENTHE%CC%81SOPATHIE%20relue%20VM.pdf	2025-03-12
Orthopédie R2C	ITEM-R2C 362 - PROTHÈSES ET OSTÉOSYNTHÈSES	https://www.s-ecn.com/node/26425	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20362%20-%20PROTHE%CC%80SES%20ET%20OSTE%CC%81OSYNTHE%CC%80SES-V2%20relue%20V_0.pdf	2025-03-25
Orthopédie R2C	ITEM-R2C 363 - FRACTURES DE L’EXTRÉMITÉ PROXIMALE DU FÉMUR	https://www.s-ecn.com/node/26426	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20363%20-%20FRACTURES%20DE%20L%E2%80%99EXTRE%CC%81MITE%CC%81%20PROXIMALE%20DU%20FE%CC%81MUR%20%20relue%20VM.pdf	2025-03-12
Orthopédie R2C	ITEM-R2C 365 - SURVEILLANCE D’UN MALADE SOUS PLÂTRE	https://www.s-ecn.com/node/26428	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20365%20-%20SURVEILLANCE%20D%E2%80%99UN%20MALADE%20SOUS%20PLA%CC%82TRE%20relue%20VM_0.pdf	2025-03-25
Pédiatrie	Item 029 : Prématurité et retard de croissance intra-utérin (pédiatrie)	https://www.s-ecn.com/node/21137	https://www.s-ecn.com/sites/default/files/ITEM%2029%20-%20PREMATURITE-RCIU_V3.pdf	2020-06-04
Pédiatrie	Item 031 : Évaluation et soins du nouveau-né à terme	https://www.s-ecn.com/node/25934	https://www.s-ecn.com/sites/default/files/ITEM%2031%C2%A0-%20EVALUATION-SOIN%20NOUVEAU-NE.pdf	2021-06-08
Pédiatrie	Item 043 : Problèmes posés par les maladies génétiques	https://www.s-ecn.com/node/21139	https://www.s-ecn.com/sites/default/files/ITEM%2043%20-%20MALADIES%20GENETIQUES_V3.pdf	2020-12-14
Pédiatrie	ITEM 044 - DÉPISTAGE ET SUIVI DE L’ENFANT	https://www.s-ecn.com/node/25935	https://www.s-ecn.com/sites/default/files/ITEM%2044%C2%A0-%20DEPISTAGE-SUIVI%20PEDIATRIQUE_V2.pdf	2021-06-08
Pédiatrie	ITEM 045 - ALIMENTATION ET BESOINS NUTRITIONNELS DE L’ENFANT	https://www.s-ecn.com/node/25936	https://www.s-ecn.com/sites/default/files/ITEM%2045%C2%A0-%20NUTRITION%20ENFANT_V2.pdf	2021-06-08
Pédiatrie	ITEM 047 - PUBERTÉ NORMALE ET PATHOLOGIQUE	https://www.s-ecn.com/node/25937	https://www.s-ecn.com/sites/default/files/ITEM%2047%C2%A0-%20PUBERTE_V2.pdf	2021-06-08
Pédiatrie	ITEM 049 - TROUBLES MICTIONNELS CHEZ L’ENFANT	https://www.s-ecn.com/node/25938	https://www.s-ecn.com/sites/default/files/ITEM%2049p%20-%20TROUBLE%20MICTION_V3.pdf	2021-06-08
Pédiatrie	ITEM 051 - RETARD DE CROISSANCE STATURO-PONDÉRALE	https://www.s-ecn.com/node/25939	https://www.s-ecn.com/sites/default/files/ITEM%2051%C2%A0-%20RETARD%20DE%20CROISSANCE_V2.pdf	2021-06-08
Pédiatrie	ITEM 052 - BOITERIE DE L’ENFANT	https://www.s-ecn.com/node/25940	https://www.s-ecn.com/sites/default/files/ITEM%2052%C2%A0-%20BOITERIE%20ENFANT_V2.pdf	2021-06-08
Pédiatrie	ITEM 053 - DÉVELOPPEMENT PSYCHOMOTEUR	https://www.s-ecn.com/node/25941	https://www.s-ecn.com/sites/default/files/ITEM%2053%C2%A0-%20DEVELOPPEMENT%20PSYCHOMOTEUR_V2.pdf	2021-06-08
Pédiatrie	Item 054 : L'enfant handicapé : orientation et prise en charge	https://www.s-ecn.com/node/21147	https://www.s-ecn.com/sites/default/files/ITEM%2054%C2%A0-%20HANDICAP%20ENFANT_V2.pdf	2019-05-09
Pédiatrie	Item 108 : Troubles du sommeil de l'enfant	https://www.s-ecn.com/node/21149	https://www.s-ecn.com/sites/default/files/ITEM%20108p%20-%20TROUBLES%20DU%20SOMMEIL_V2_1.pdf	2017-10-24
Pédiatrie	ITEM 151 - INFECTION BRONCHOPULMONAIRE DE L’ENFANT	https://www.s-ecn.com/node/25942	https://www.s-ecn.com/sites/default/files/ITEM%20151p%20-%20INFECTION%20BRONCHOPULMONAIRE_V3.pdf	2021-06-08
Pédiatrie	Item 157 : Infections urinaires de l’enfant	https://www.s-ecn.com/node/21157	https://www.s-ecn.com/sites/default/files/ITEM%20157p%20-%20INFECTION%20URINAIRE_V3.pdf	2020-06-16
Pédiatrie	ITEM 159 - COQUELUCHE	https://www.s-ecn.com/node/25943	https://www.s-ecn.com/sites/default/files/ITEM%20159p%20-%20COQUELUCHE_V3.pdf	2021-06-08
Pédiatrie	ITEM 160 - EXANTHÈME FÉBRILE DE L’ENFANT	https://www.s-ecn.com/node/25944	https://www.s-ecn.com/sites/default/files/ITEM%20160%20-%20EXANTHEME%20FEBRILE_V3.pdf	2021-06-08
Pédiatrie	Item 182 : Hypersensibilités et allergies chez l’enfant	https://www.s-ecn.com/node/21160	https://www.s-ecn.com/sites/default/files/ITEM%20182p%20-%20HYPERSENSIBILITE%20ALLERGIE_V2_0.pdf	2019-07-02
Pédiatrie	Item 184 : Asthme chez l'enfant	https://www.s-ecn.com/node/21161	https://www.s-ecn.com/sites/default/files/ITEM%20184p%20-%20ASTHME_V2.pdf	2019-07-02
Pédiatrie	ITEM 185 - DÉFICIT IMMUNITAIRE HÉRÉDITAIRE DE L’ENFANT	https://www.s-ecn.com/node/25945	https://www.s-ecn.com/sites/default/files/ITEM%20185p%20-%20DEFICIT%20IMMUNITAIRE_V2.pdf	2021-06-08
Pédiatrie	Item 200 : Toux chez l'enfant	https://www.s-ecn.com/node/21163	https://www.s-ecn.com/sites/default/files/ITEM%20200p%20-%20TOUX_V3.pdf	2020-04-22
Pédiatrie	Item 205 : Mucoviscidose - BPCO	https://www.s-ecn.com/node/21164	https://www.s-ecn.com/sites/default/files/ITEM%20205p%20-%20MUCOVISCIDOSE%20-%20BPCO_V3_0.pdf	2020-06-04
Pédiatrie	ITEM 209 - ANÉMIE CHEZ L’ENFANT	https://www.s-ecn.com/node/25946	https://www.s-ecn.com/sites/default/files/ITEM%20209p%20-%20ANEMIE_V3.pdf	2021-06-08
Pédiatrie	Item 210 : Thrombopénie chez l’enfant	https://www.s-ecn.com/node/21166	https://www.s-ecn.com/sites/default/files/ITEM%20210p%20-%20THROMBOPENIE_V3.pdf	2020-04-24
Pédiatrie	ITEM 211 - PURPURA CHEZ L'ENFANT	https://www.s-ecn.com/node/25947	https://www.s-ecn.com/sites/default/files/ITEM%20211p%20-%20PURPURA_V3.pdf	2021-06-08
Pédiatrie	ITEM 236 - SOUFFLE CARDIAQUE CHEZ L’ENFANT	https://www.s-ecn.com/node/25948	https://www.s-ecn.com/sites/default/files/ITEM%20236%20-%20SOUFFLE%20CHEZ%20L_ENFANT_V4.pdf	2021-06-08
